id,track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
20919,1E2qfOtDbT1NPaGQnI3L12,What the World Needs Now Is Love,Andra Day,39,4Av4N885GJMTaUgYE66MZ3,What the World Needs Now Is Love,2/26/2017,Gospel,0pItJZBDZFvgAOdFnSITnJ,r&b,urban contemporary,0.373,0.356,10,-9.049,1,0.0454,0.485,0,0.165,0.258,94.612,260667
20920,5Shjuje8PRcX7ueEVajrLH,Loco Contigo (with J. Balvin & Tyga) - Cedric Gervais Remix,DJ Snake,63,4shNfMW19y4WnkuhCHum19,Loco Contigo (with J. Balvin & Tyga) [Cedric Gervais Remix],8/9/2019,EDM 2020 House & Dance,25ButZrVb1Zj1MJioMs09D,edm,electro house,0.752,0.84,6,-4.451,0,0.0373,0.00486,0.0109,0.0916,0.461,124.002,279800
20921,4l0Mvzj72xxOpRrp6h8nHi,Lose You To Love Me,Selena Gomez,85,3YPFaTR7WMi1Hd4NVKdCJx,Rare,1/10/2020,Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs,3xMQTDLOIGvj3lWH5e5x6F,edm,pop edm,0.488,0.343,4,-8.985,1,0.0436,0.556,0,0.21,0.0978,102.819,206459
20922,1yraET52i6ZkrvvrmKNyn6,Someone That Loves You,HONNE,61,0aWcnOSntyOxzNCxBksLW6,Warm On A Cold Night (Deluxe),7/13/2016,Indie/Jazz Poptimism,6OaTudLqBEuTyUMPxRNpZc,pop,indie poptimism,0.531,0.728,6,-4.985,0,0.063,0.0416,7.19e-06,0.135,0.418,104.978,244959
20923,45PxuJqJBnPXZKLxoo9Apj,SUPERPOSITION,Daniel Caesar,66,4mvxoogQn8p84Wz17zTHnJ,CASE STUDY 01,6/28/2019,urban CONTEMPORARY,1nFfDHtp8RY3obgen8KODl,r&b,urban contemporary,0.589,0.279,4,-11.209,1,0.0408,0.911,0.000128,0.087,0.333,115.656,263795
20924,4alHo6RGd0D3OUbTPExTHN,Just What I Needed,The Cars,69,4tJPWT4r4FSKwy784Qs1Fq,The Cars,6/6/1978,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.619,0.579,4,-9.307,1,0.0473,0.0152,6.4e-05,0.0858,0.69,127.224,225627
20925,1j0MWm6pDpGn5dQPCcUc9e,Ready to Go - Remix,Ale Mendoza,0,2umCtuePqia491qvckZzRu,Ready to Go (Remix),2/18/2013,MIX LATIN POP°,6IS6XTdbS9qJZgfjNKgpB8,latin,latin pop,0.818,0.785,1,-6.819,1,0.0753,0.117,0.00091,0.0984,0.571,129.957,287413
20926,6wv9tV7JfZwYak3gC7GD1k,Paralyzed,Florin Gindu,17,5wzG1CO6ECkeHis6ah9fdN,"A Tribute to Elvis Presley, Vol. 1",10/18/2016,Top Urban Underground,4Gc9TFxlqmoe50m9Yy78ei,r&b,urban contemporary,0.534,0.659,2,-8.546,1,0.0364,0.656,0.00226,0.304,0.895,90.274,141951
20927,3T1DGtJP0kEshTKUkUt3V0,Rush,BROHUG,39,5crKzbP7IXbA2Y47Uj6Pn4,Rush,2/1/2019,Nasty Bits,37i9dQZF1DX2VvACCrgjrt,edm,electro house,0.678,0.915,2,-4.34,1,0.0309,0.0012,0.292,0.0823,0.119,124.962,184368
20928,50VJbcihiDPUOOg7mGbbH4,Renegade (Original Mix),CAZZETTE,0,3MZ5hMy89OUFVvonMKkXEV,Eject pt. III,11/13/2012,Vocal House,5PCAWKfUWAUj8VeY8G7xRQ,edm,progressive electro house,0.403,0.84,0,-1.832,0,0.038,0.00311,0,0.256,0.389,159.921,230918
20929,0HDTxa1k2In5hGS1GrbE4I,Surrender All,Sean C. Johnson,21,0TGe7hdWtKQn7wplvLME3D,"Simply a Vessel, Vol 3: Surrender All",4/3/2012,Gospel Neo Soul,2wP2UAYC4Nqb6oUXkMJlAz,r&b,neo soul,0.481,0.615,7,-5.383,0,0.159,0.166,0,0.129,0.593,88.547,226000
20930,66GwxT8WGVBRLoKmXH8IfE,Bittersweet - Original Mix,Dyro,14,7qxAMN7RQSgu1D6hQpAyYm,Bittersweet,9/18/2015,@deniceemoberg EDM - POP REMIXES,2fbrY1tuoW8Uji14H7623k,edm,pop edm,0.568,0.827,5,-4.421,1,0.078,0.00119,0.038,0.149,0.464,128.02,273765
20931,6C9wrNf3MBFoy7tihOMeWI,Accidente,Making Movies,27,0nZJ2vifwaMfiyAwfvIh1Q,Accidente,11/15/2019,Paraíso Tropical,2v41efarffe6iY8qpMK5Gj,latin,tropical,0.591,0.687,6,-7.958,1,0.0466,0.498,0.00857,0.206,0.788,130.821,265440
20932,3UQAKY0SUEonxneROvv4jy,Ready to Die - 2006 Remaster,The Notorious B.I.G.,56,2HTbQ0RHwukKVXAlTmCZP2,Ready to Die (The Remaster),9/13/1994,90's Hip Hop Ultimate Collection,4IG024zoaGMurhTFBkMAv9,rap,southern hip hop,0.724,0.841,6,-5.713,1,0.309,0.0633,3.68e-05,0.487,0.476,84.991,264547
20933,2N2QYANz84q0gQrWp4QTg8,Doing Yoga,Kazy Lambist,58,0H5IAA55ON8uu1bLRmckO7,On You (Radio Edit) - Single,8/1/2016,Permanent wave 🌊,0QN4FeJQ1mpCygRg9r2JIK,rock,permanent wave,0.732,0.76,4,-6.82,0,0.0922,0.214,0.00112,0.389,0.318,108.993,291573
20934,3fMKnwiByu9yfeD5ISn9Et,Like I Used To,Tinashe,64,3agSXLYruoxkcf3U6zPTN4,Like I Used To,7/13/2018,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.717,0.599,11,-6.156,1,0.115,0.571,8.99e-06,0.102,0.385,159.78,187537
20935,0zHwJgn83eZezUw1zc8ZSf,Sideshow,Evan Petruzzi,26,01NWxx8CkzwkHQxGXqR2HB,Sideshow,12/18/2018,Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock,1VnvyBDqoV5TCZAnXYferL,rock,permanent wave,0.742,0.546,10,-5.229,1,0.0435,0.0363,3.77e-05,0.113,0.692,126.969,273800
20936,7rXDc2ImBGwcypUFbNqbFB,"Dollar - From ""Dakuaan Da Munda""",Sidhu Moose Wala,57,2keQd2w6kV8FJD2ZSGPlp7,"Dollar (From ""Dakuaan Da Munda"")",8/5/2018,Hip Te Hop,37i9dQZF1DWTqYqGLu7kTX,rap,hip hop,0.612,0.829,9,-4.225,1,0.0583,0.0606,0,0.38,0.694,94.961,157517
20937,1kMbnpk6ep86gPJu3YDYyF,Snooze 4 Love - Dixon Remix,Todd Terje,32,2HFnf5KA9BieWsHZtPqpEt,Snooze 4 Love (Remixed),7/15/2016,House/Electro/Progressive/Disco/Lofi/Synthwave,42jbIN5Zj0UUPdtmqxQRKF,edm,progressive electro house,0.8,0.684,10,-9.079,1,0.0534,0.00011,0.908,0.0968,0.224,119.985,448230
20938,0D3wXKkXF8EskL5ipBnYl7,Canam,Farruko,64,0IqIMx8QzEf0Y3M2dM10iM,Canam,12/20/2019,Flow Selecto,37i9dQZF1DX4OjfOteYnH8,latin,reggaeton,0.742,0.745,11,-6.296,0,0.231,0.054,0,0.38,0.673,151.932,222853
20939,0zaxkDILjyVecyd3Oz7cU7,Peace and Quiet,Laffey,45,7fkLCNSj9zpmEqfBtQrWU8,Peace and Quiet,10/5/2018,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.734,0.627,7,-9.025,1,0.0434,0.832,0.726,0.118,0.329,88.97,119333
20940,0i5el041vd6nxrGEU8QRxy,Cruise,Florida Georgia Line,70,5MH765pytbQasmDxXArTah,Here's To The Good Times,1/1/2012,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.457,0.948,10,-3.364,1,0.0354,0.0191,0,0.0536,0.878,148,208960
20941,02LnwwnaanFpM5dZNArPBb,Ella Se Fue,Kinto Sol,60,2K0WaWHHDVv7o6x6ZpokCZ,La Sangre Nunca Muere,2005,Chicano Rap,3o3xRXWMtBMezk0E3wmtGI,latin,latin hip hop,0.831,0.79,10,-5.322,0,0.0843,0.0386,0.000473,0.0708,0.96,93.998,287920
20942,6AGh6iGWH5fsDKkVlE59Uh,Dile Que No,Madiel Lara,43,6IXTSDUaSGqqqA8eCzaQ4H,Values,4/4/2018,LATIN FLOW MIX - Música Cristiana🎵,396llvvFOIB9jgPg0kqNDb,latin,latin hip hop,0.865,0.613,1,-7.562,0,0.0418,0.352,1.22e-05,0.124,0.871,117.973,245858
20943,0Z2ke9CtxCONdyURCI3wIu,Walk It Out Remix feat OutKast & Jim Jones,Unk,0,7yRSVoy86IZc24kvQBKMMU,Walk It Out Remix feat OutKast & Jim Jones,2/6/2007,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.799,0.695,1,-6.085,0,0.258,0.0728,0,0.1,0.519,159.957,296560
20944,2Ubw4Bs0yzYm4vtPTvtFwQ,Tremor - Radio Edit,Dimitri Vegas & Like Mike,1,6ficvpfAi0b8T1fv5RYgic,Tremor (Sensation 2014 Anthem),5/5/2014,@deniceemoberg EDM - POP REMIXES,2fbrY1tuoW8Uji14H7623k,edm,pop edm,0.615,0.919,11,-4.999,1,0.0367,0.00201,0.687,0.196,0.225,127.991,193140
20945,48C69MxPGtl8Yk49ruZvIU,Ozone,New Politics,47,1COihpZNcJVsf1kggoIFC4,Ozone,10/18/2019,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",3Ho3iO0iJykgEQNbjB2sic,rock,hard rock,0.594,0.866,9,-4.741,0,0.0828,0.0315,0.000586,0.08,0.856,160.025,172221
20946,09nSCeCs6eYfAIJVfye1CE,Oye,TINI,81,1xwUFsb21qbGugy09vdd7O,Oye,10/11/2019,¡Viva Latino!,37i9dQZF1DX10zKzsJ2jva,latin,reggaeton,0.683,0.51,7,-7.894,0,0.0646,0.447,0,0.175,0.255,95.08,173021
20947,1RvL7eHoeUolnQbWm2Hnba,La Vida Sin Ti,Piso 21,64,0sGGdQF7f03jwgaD9qhtUQ,Ubuntu,5/11/2018,Latin Pop Songs,5uOMV7g6vp8WxoqXfkzKaw,latin,latin pop,0.677,0.757,7,-2.864,0,0.168,0.0449,0,0.117,0.643,184.119,194984
20948,3ycOJKN5U4l1nLPM5IYJh6,Tom Sawyer,Rush,3,67mMlxQ4xQ9PGVDR9dYu5I,Moving Pictures,2/12/1981,Classic Rock,5BygwTQ3OrbiwVsQhXFHMz,rock,classic rock,0.535,0.863,9,-7.937,1,0.0369,0.00126,0.0175,0.191,0.578,87.599,273893
20949,4KuO26KOVzDiciB8Z9NHZX,One Of These Days,Room Eleven,1,3QabF0a0uBXQO3Oe1t7WoW,Six White Russians And A Pink Pussycat,1/1/2006,Neo Soul / Modern Jazz / Smooth Hiphop,07SNJ4MwYba9wwmzrbjmYi,r&b,neo soul,0.685,0.499,7,-9.671,1,0.0373,0.365,4.34e-05,0.183,0.722,102.902,227400
20950,4JGKZS7h4Qa16gOU3oNETV,Dreams,The Cranberries,72,0AP5O47kJWlaKVnnybKvQI,"Everybody Else Is Doing It, So Why Can't We?",3/1/1993,The Cranberries Best Of,4E3K9oQgvLcKEz0wgBBXxD,rock,album rock,0.551,0.643,4,-13.091,1,0.0353,0.00313,0.00385,0.421,0.514,128.661,271560
20951,1JMYXWQ8pSkqTAYExkKPT8,Summer ID,Manse,32,4yrMkqtyqRPqyzctMQEYEy,Summer ID,2/22/2019,Big Room 2019,6SrHyxIxWfQx9ISEr6yowk,edm,big room,0.336,0.727,6,-4.491,1,0.0371,0.00977,8.28e-05,0.553,0.0744,127.854,183750
20952,3WbphvawbMZ8FyqDxYGdSQ,When I'm Gone,3 Doors Down,69,72olNArm75vOycSziqIX9Y,Away From The Sun,1/1/2002,Permanent Wave,2ExyzXAbukW7I8bDqdGvPB,rock,permanent wave,0.496,0.765,7,-5.66,1,0.033,0.00457,0,0.104,0.337,74.072,260507
20953,1CYAEcbhLAluTm47dIFFgZ,Voodoo - Original Mix,DVBBS,0,0iG9xszCW1WVP9eXBhclTp,Voodoo,3/16/2015,Big Room House | Festival Bangers,5Bx5niVgi3qGQQw06C0RKq,edm,big room,0.652,0.822,3,-4.579,0,0.0415,0.00185,0.103,0.0635,0.101,127.996,273833
20954,5B6QJikgE2fsGpR1BBkapc,Brandvarm,Josef Og Elias,63,1NQ0sa0iWmlXukKUsx1UnT,Brandvarm,11/22/2019,DK rap,37i9dQZF1DXdhDukKQ88Cc,rap,hip hop,0.782,0.459,2,-7.526,0,0.207,0.0675,0,0.122,0.22,84.983,161125
20955,0bMRpUsk1IWi5O2NIkWsqR,Mayor Que Yo 3,Luny Tunes,52,4GMgJaHCYCH8YVqEYZ0NxA,Dance Latin # 1 Hits,4/22/2016,This Is: Don Omar,37i9dQZF1DWYBUdckfg1va,latin,reggaeton,0.756,0.957,1,-3.615,0,0.113,0.0918,0,0.212,0.458,92.006,309267
20956,0nMqAzCOdTbB4AtNUe2qZ6,burning gold - Autograf Remix,Christina Perri,38,5fceqTaxlklUq4S8IAyRqT,burning gold remixes,11/4/2014,Chillout & Remixes 💜,4NlAd9NpIa92IjErMyAriM,pop,indie poptimism,0.482,0.842,4,-5.866,0,0.309,0.0906,0.00913,0.0904,0.12,97.853,333061
20957,2P0NKGe5bO586sLXPP8ol1,Verano del 2006,Charles Ans,52,4eIhGZZ3vtQ0OaJElgGevm,Verano del 2006,8/9/2019,Arena Hip-Hop,37i9dQZF1DWVFZbCNivv6B,rap,hip hop,0.698,0.631,9,-9.244,1,0.396,0.254,0,0.241,0.578,83.084,201290
20958,1eiDotla9wv9hYQlYT7YcU,Espada,Javiera Mena,0,3BEtvyK449N9l2NiXsjSmq,Otra Era,10/28/2014,This Is: Javiera Mena,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.658,0.916,0,-4.304,1,0.027,0.00184,0.000912,0.369,0.916,127.008,254126
20959,12RbpZv9pUziDUoUNIvWad,Bartender,Alexis y Fido,45,5hHhJQe3zeOy0DEW9GyI4l,Down To Earth,3/26/2009,Reggaeton viejito🔥,0si5tw70PIgPkY1Eva6V8f,latin,reggaeton,0.832,0.733,4,-7.199,0,0.0784,0.0152,0.00278,0.0617,0.32,115.997,174280
20960,1HpzOCZbNWzxvvXfSGtSrX,Find U Again (feat. Camila Cabello),Mark Ronson,74,1GySemCUsaTUREhIPAF3hH,Find U Again (feat. Camila Cabello),5/30/2019,2010 - 2011 - 2012 - 2013 - 2014 - 2015 - 2016 - 2017 - 2018 - 2019 - 2020 TOP HITS,2DjIfVDXGYDgRxw7IJTKVb,edm,pop edm,0.605,0.664,8,-7.162,1,0.0316,0.00548,3e-06,0.204,0.164,103.997,176417
20961,74iQ3gahRTOGc19bYadBE3,Thank You (Falettinme Be Mice Elf Agin) - single master,Sly & The Family Stone,54,0UM9SydcBtsklCTFgGLvcT,Greatest Hits,11/21/1970,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,1S7BckuYIkEazeNKOSM0uA,r&b,urban contemporary,0.9,0.709,9,-12.683,1,0.0636,0.296,0.00047,0.0863,0.897,105.822,291320
20962,4d8CxkF9zNGiHWd7lUqyOo,Rock’N Me - Alternate Version 1,Steve Miller Band,13,7H8ucrU8Azybq4d060bc3e,Rock'N Me (Alternate Version 1),6/12/2019,Rock Classics,37i9dQZF1DWXRqgorJj26U,rock,classic rock,0.529,0.854,4,-4.992,1,0.0362,0.0579,0,0.224,0.961,129.381,192160
20963,0bMbDctzMmTyK2j74j3nF3,"Alone, Pt. II",Alan Walker,85,700MviIgFKNTldTXmOAFOr,"Alone, Pt. II",12/27/2019,Dance Pop Tunes,4SdfG4cPG3skmTiQLozZGh,pop,dance pop,0.67,0.668,3,-4.306,0,0.0422,0.536,0,0.133,0.608,88.033,179053
20964,0oVxGuRMnawFgA8aduocfc,Forever,Tory Lanez,72,2kznyvJ3wZGFCA1eYrjUC9,Forever,7/19/2019,Trap Americana,7tkgK1tm9hYkWp7EFyOcAr,rap,trap,0.805,0.776,1,-6.006,1,0.139,0.000159,0,0.0502,0.172,146.997,172245
20965,2pMAmZdHfQHyqJCXJbfhK3,Southernplayalisticadillacmuzik,OutKast,52,3l5AwLKqQ42VJbc5lTuP8G,Southernplayalisticadillacmuzik,4/26/1994,Southern Hip Hop,4lcyWQDOzPfcbZrcBI3FOW,rap,southern hip hop,0.69,0.834,10,-5.8,0,0.225,0.0162,0,0.0559,0.58,172.392,317507
20966,4xSDpJJNXAUis65Ogl7f7i,Coming Soon - Remastered 2011,Queen,38,58alCatewkjNm9IM1Ucj67,The Game (2011 Remaster),6/27/1980,The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,rock,album rock,0.685,0.915,9,-5.785,0,0.0455,0.00805,0.0622,0.156,0.863,136.817,170040
20967,39YovPslPCXbFYhlYjsZ2Y,Don't Mess With My Man (feat. Brian Casey & Brandon Casey),Nivea,64,6tXzTKfHd9fR1OPsvstxVt,Nivea,12/10/2002,90s/00s Hip Hop & RnB,0Ar0Ng9DlAWZtSPBvOQgOa,r&b,hip pop,0.879,0.73,11,-4.369,0,0.164,0.114,0,0.241,0.885,99.925,213227
20968,28luqgS4NCuFKP6YSOtia5,Foreplay,Jalen Santoy,66,0uRgp488f4SX8NcJ5p1GqI,Foreplay,7/7/2016,Saxophone in Hip Hop - R&B Lounge - Jazz Rap,2ujrP2rPxu8ao7wNeG1ZOY,r&b,neo soul,0.73,0.422,5,-6.211,0,0.0678,0.123,0.00292,0.105,0.505,118.427,173785
20969,5kqIPrATaCc2LqxVWzQGbk,7 Years,Lukas Graham,79,4rFrdkSWs0dtj0rWPzOk1v,Lukas Graham,4/1/2016,2010 - 2011 - 2012 - 2013 - 2014 - 2015 - 2016 - 2017 - 2018 - 2019 - 2020 TOP HITS,2DjIfVDXGYDgRxw7IJTKVb,edm,pop edm,0.765,0.473,10,-5.829,1,0.0514,0.287,0,0.391,0.34,119.992,237300
20970,0Y4hwUppbGc8aIBmiTz30A,Familiar,Liam Payne,70,1L5GP3Zuu7BvI81OJ0VkpT,Familiar,4/20/2018,latin hip hop,3nH8aytdqNeRbcRCg3dw9q,latin,latin hip hop,0.636,0.805,9,-4.594,1,0.327,0.0161,0,0.0793,0.908,92.958,196552
20971,0IEvbpIyDb26zwhnFGzuLb,Somethin Serious,Big Mike,22,3huqsj2zWgtPUyktVpiKTz,Somethin' Serious,1994,Southern Hip Hop,3R5c1OfJY7Rzl3p28pzGtL,rap,southern hip hop,0.877,0.694,6,-10.506,1,0.18,0.132,1.03e-05,0.0742,0.771,97.92,225600
20972,1k82KNC5Ds6HRUXbf6EaHE,What's On Your Mind - Pure Energy,Information Society,1,1DkvggCdd36Kr3ZtXqLk8l,Information Society (CD+G),6/15/1988,80's Freestyle/Disco Dance Party (Set Crossfade to 4-Seconds),1oReEujyWpQv2OX68BVPPA,latin,latin hip hop,0.766,0.734,0,-11.217,1,0.056,0.00665,0.0238,0.209,0.753,118.221,275533
20973,3D7rcEEifDAaTdeUL7tbpv,Paradise (feat. KStewart),Matoma,50,3vYEdmBpUODznD1LG0fc9Q,Paradise (feat. KStewart),4/15/2016,@deniceemoberg EDM - POP REMIXES,2fbrY1tuoW8Uji14H7623k,edm,pop edm,0.783,0.771,8,-4.029,0,0.114,0.0651,0.000136,0.274,0.598,103.011,184173
20974,5YGhm6pI5s0uxJ2DwrDYqO,Water on Water on Water,Young Dolph,67,5QNIFVnhZn80T3EteDzvgW,Dum and Dummer,7/26/2019,The Sound of Southern Hip Hop,18jT9NMRZifv6cMtK2jWD4,rap,southern hip hop,0.919,0.56,8,-5.221,1,0.3,0.0119,0,0.0963,0.382,141.004,223520
20975,2qHk6Nz5glNQrjW8Rhd5kv,Waves (feat. 6LACK),Normani,67,0vwWltI5IYadfWBU1A1gou,Waves (feat. 6LACK),11/15/2018,PROJECT: Contemporary,6HaCi9bqaiuSZEDfCEmwyo,r&b,urban contemporary,0.578,0.588,0,-4.92,0,0.255,0.415,0,0.114,0.3,79.174,215671
20976,5h8G7skfcPe2Y8CC3CUoCz,Resistance,Aero Chord,0,5Ksn2hhkeGIKcdxR7j5xcz,Resistance,1/16/2017,Epic Bass Drops,49EXQVXh5k1t8SOhmUeyU7,edm,big room,0.673,0.993,2,-4.526,1,0.163,0.0232,0.751,0.454,0.0817,130.027,179077
20977,4q5cQyhhUW5X0PQVzA8VsG,Mr. Jones,Counting Crows,12,3Eli3WxEALRUBF06CvcDtV,August And Everything After,1/1/1993,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",3Ho3iO0iJykgEQNbjB2sic,rock,hard rock,0.58,0.814,0,-6.582,1,0.0363,0.173,1.8e-06,0.246,0.722,141.606,272507
20978,6hYdhO1BF8V03tuF8pADKP,"Or Nah (feat. Wiz Khalifa) - Live at the Village, Los Angeles, CA",Ty Dolla $ign,50,06fX7PRgASxHLhhn9F4fXH,Spotify Session,2/19/2016,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.703,0.423,8,-8.589,0,0.0406,0.0385,0,0.0476,0.265,121.991,263142
20979,0krFHPgZshdjyNNKwIodcU,Akhi Side,Sami,42,5kYXA0NR8csemrWznQro7k,DeLaRue,6/23/2017,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,0.624,0.77,7,-4.416,0,0.36,0.21,0,0.0784,0.885,127.213,170613
20980,4iIQ6MEJzHXLK0tZgu0lRm,Drive Me Crazy,Funky XV,38,196yRz7H4jrmdnDZY4gcBX,Drive Me Crazy,11/14/2019,Great Pops,5SO7xYih5w8X5FEpKvU7Rt,latin,latin pop,0.655,0.805,4,-6.379,1,0.377,0.119,0,0.108,0.45,90.226,195529
20981,0AaH2y9elmyLhZDUZGBwgh,Confessions,Before Us All,18,2mgHkKJwWMr2vm6QRdJIwJ,Deception,9/27/2019,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.484,0.991,0,-3.262,1,0.138,2.32e-05,0.0193,0.1,0.163,120.022,225250
20982,06ILvvMXRF1iDNcmrdhSZb,Lose Your Soul,Jelly Roll,30,2Y0q8RgRdv3zyX3mndNSPK,Sobriety Sucks,5/13/2016,Southern soul & hip hop,4xJULuV0P5PLcMe3xP8Pgj,rap,southern hip hop,0.616,0.849,11,-5.058,0,0.0995,0.451,0,0.111,0.468,85.106,289509
20983,0J45lEzyh0cMdi4jPAp5xV,Trap House,Gucci Mane,0,2ni4uhiMKntPKqfC7ZPdC2,Hood Classics,11/7/2008,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.868,0.544,11,-4.784,1,0.196,0.214,0,0.112,0.336,150.028,259880
20984,2rBq9rceYqbr4YIqbSLhNg,Down By The River (feat. Emy Perez),Möwe,55,1Nl1SBGIkh5xfBRWrJffCg,Down By The River (feat. Emy Perez),11/30/2018,Tropical Vibes,37i9dQZF1DXd8Gn5cSmvFy,latin,tropical,0.827,0.681,7,-4.905,1,0.0441,0.0341,7.12e-05,0.418,0.603,113.966,140132
20985,3JjClKGTdR7yyBkbadZEfE,3 Minutos,Tommy Torres,54,6QMiZRE5HYDoRUhOrg3WEV,3 Minutos,6/7/2019,Latin Pop Songs,5uOMV7g6vp8WxoqXfkzKaw,latin,latin pop,0.368,0.5,3,-8.803,1,0.0571,0.736,0,0.283,0.632,77.595,180333
20986,3KcsyKN0GyGQYGZJJhIx3L,Turn It Up,Chamillionaire,49,31dzB4ULKZfOH71tuaBiR8,The Sound of Revenge,1/1/2005,3rd Coast Classics,1QJ66s6YBZgxMUaVUyrhbo,rap,southern hip hop,0.859,0.773,7,-4.549,1,0.266,0.00382,0,0.129,0.691,166.825,274227
20987,6RtPijgfPKROxEzTHNRiDp,Rude,MAGIC!,78,0RZ4Ct4vegYBmL9g88TBNi,Don't Kill the Magic,6/25/2014,2010 - 2011 - 2012 - 2013 - 2014 - 2015 - 2016 - 2017 - 2018 - 2019 - 2020 TOP HITS,2DjIfVDXGYDgRxw7IJTKVb,edm,pop edm,0.774,0.756,1,-4.995,1,0.0389,0.0423,0,0.305,0.931,144.032,224840
20988,5f5r2N4Lp9WoULWPH9zp2W,Can't Have Everything,Drake,60,1lXY618HWkwYKJWBRYR4MK,More Life,3/18/2017,"🔥💵 Hip Hop, Rap, Heavy 808's - New School",3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.856,0.572,1,-8.429,1,0.373,0.0136,1.55e-06,0.121,0.454,82.445,228438
20989,7mQPISr9oyHTbQLKgcTYhW,All I Do Is Cry,Ballin Entertainment,0,5L1xcowSxwzFUSJzvyMp48,Ultimate Freestyle Mega Mix,4/20/2008,Latin Hip Hop/Freestyle,2MYEUjX0YAI9dxrBDzoCK7,latin,latin hip hop,0.574,0.928,1,-7.489,1,0.247,0.00657,2.6e-05,0.133,0.531,132.099,138136
20990,7ksPvLY8VTHjUy0DCbJpTO,Starlight (Could You Be Mine) - Otto Knows Remix,Don Diablo,0,581Y1HTcN4IUWDK7LBKEfY,Starlight (Could You Be Mine) [Remixes],12/9/2013,Vocal House,5PCAWKfUWAUj8VeY8G7xRQ,edm,progressive electro house,0.657,0.911,1,-6.109,1,0.0631,0.0149,0.208,0.11,0.201,128.011,382839
20991,4mOXPQEZLD85vyLCfOWV7Z,Bailame Así,Myke Towers,66,1h1o8NA1TyOhv6AJBL4Xx4,Bailame Así,11/22/2019,Flow Selecto,37i9dQZF1DX4OjfOteYnH8,rap,trap,0.701,0.94,1,-2.762,1,0.0785,0.0414,2.11e-05,0.161,0.945,89.004,208442
20992,7o2CTH4ctstm8TNelqjb51,Sweet Child O' Mine,Guns N' Roses,82,3I9Z1nDCL4E0cP62flcbI5,Appetite For Destruction,1/1/1987,This Is Guns N' Roses,37i9dQZF1DX74DnfGTwugU,rock,album rock,0.454,0.91,6,-7.766,1,0.0446,0.0852,0.0988,0.116,0.63,125.116,354520
20993,6Wrn8vD4z8kHBQpTDQOkUS,Turn Up The Speakers,Afrojack,2,461ZsE283H2ldPKIUA9DiQ,Turn Up The Speakers,9/8/2014,Jeff Seid Electro House,2Tisn6NZbeofpc57Oc6MGo,edm,electro house,0.694,0.9,5,-5.245,1,0.0456,0.0984,0.946,0.473,0.294,127.995,183750
20994,0FA13knA8ifgta3nWGkyRm,Regulate,Warren G,0,00tCy4SMjRgPKj9zay9DIk,Regulate...G Funk Era,6/7/1994,90s Gangsta Rap / Top Hip-hop Classics,0C2zyPdlkbWHrwVg9gqNdU,rap,gangster rap,0.854,0.503,4,-13.406,0,0.224,0.529,8.26e-06,0.112,0.766,95.276,250107
20995,36QG29bbGuJkxNgzY6o9Mu,Love-Hate-Sex-Pain,Godsmack,62,6yOWKkrlpmUWOC5yndULeq,The Oracle (Deluxe Edition),1/1/2010,Hard Rock Workout,3YouF0u7waJnolytf9JCXf,rock,hard rock,0.215,0.911,9,-4.715,1,0.0394,6.07e-05,3.47e-06,0.183,0.47,183.535,315453
20996,6Z0LS8Qts9v9sR7N8yt7Ig,Energía,Alexis y Fido,52,4qXNRlaRSR6ps3oyeEcvVk,Perreología,3/21/2011,Reggaeton viejito🔥,0si5tw70PIgPkY1Eva6V8f,latin,reggaeton,0.783,0.831,9,-3.465,0,0.0372,0.214,5.38e-05,0.263,0.655,93.997,221440
